Uid,Date,Time,src_packet,src_port,dst_packet,dst_port,Description
ae9ce54d-c5ff-4dc0-9f73-ac11cb3e6da1,08-12-2019,12:36:46,192.168.1.91,37092.0,40.77.226.250,443.0,Ether / IP / TCP 192.168.1.91:37092 > 40.77.226.250:https S
b4c941ba-6220-49cc-8df8-03468ffb45b1,08-12-2019,12:36:46,40.77.226.250,443.0,192.168.1.91,37092.0,Ether / IP / TCP 40.77.226.250:https > 192.168.1.91:37092 SA
3cceecd7-11ca-463e-8a64-44048af7cd28,08-12-2019,12:36:46,192.168.1.91,37092.0,40.77.226.250,443.0,Ether / IP / TCP 192.168.1.91:37092 > 40.77.226.250:https A
c507e19e-0aef-4068-aead-d4e123c382a3,08-12-2019,12:36:46,192.168.1.91,37092.0,40.77.226.250,443.0,Ether / IP / TCP 192.168.1.91:37092 > 40.77.226.250:https PA / Raw
4779f6ca-7fce-4a9c-ae67-32dbefb4896b,08-12-2019,12:36:46,40.77.226.250,443.0,192.168.1.91,37092.0,Ether / IP / TCP 40.77.226.250:https > 192.168.1.91:37092 A / Raw
b0c14e47-ef7c-4952-8aca-4c005e0237dd,08-12-2019,12:36:46,192.168.1.91,37092.0,40.77.226.250,443.0,Ether / IP / TCP 192.168.1.91:37092 > 40.77.226.250:https A
fb986e58-b0e4-4420-990d-955d3842f069,08-12-2019,12:36:46,40.77.226.250,443.0,192.168.1.91,37092.0,Ether / IP / TCP 40.77.226.250:https > 192.168.1.91:37092 A / Raw
92de7ba6-4546-4bf1-98b6-cdfac5e2c24c,08-12-2019,12:36:46,192.168.1.91,37092.0,40.77.226.250,443.0,Ether / IP / TCP 192.168.1.91:37092 > 40.77.226.250:https A
2571ac27-f50a-481a-8101-93dddd4dc0f9,08-12-2019,12:36:46,40.77.226.250,443.0,192.168.1.91,37092.0,Ether / IP / TCP 40.77.226.250:https > 192.168.1.91:37092 PA / Raw
9004ef00-4732-488c-b1b2-d73ec6ffabb8,08-12-2019,12:36:46,192.168.1.91,37092.0,40.77.226.250,443.0,Ether / IP / TCP 192.168.1.91:37092 > 40.77.226.250:https A
97bd2850-8ae1-4138-b150-6b08c1a35cb8,08-12-2019,12:36:46,192.168.1.91,37092.0,40.77.226.250,443.0,Ether / IP / TCP 192.168.1.91:37092 > 40.77.226.250:https PA / Raw
65381380-2de9-4062-a157-ecda0664caa7,08-12-2019,12:36:46,40.77.226.250,443.0,192.168.1.91,37092.0,Ether / IP / TCP 40.77.226.250:https > 192.168.1.91:37092 PA / Raw
35ab1ad0-040b-4b17-bd54-05ca5df03a76,08-12-2019,12:36:46,192.168.1.91,37092.0,40.77.226.250,443.0,Ether / IP / TCP 192.168.1.91:37092 > 40.77.226.250:https A
f7b49a3d-f354-43b9-bac7-87af9d4eafb7,08-12-2019,12:36:46,192.168.1.91,37092.0,40.77.226.250,443.0,Ether / IP / TCP 192.168.1.91:37092 > 40.77.226.250:https PA / Raw
7fb05589-1009-4d53-9309-17b650e7a95b,08-12-2019,12:36:46,40.77.226.250,443.0,192.168.1.91,37092.0,Ether / IP / TCP 40.77.226.250:https > 192.168.1.91:37092 A
f1f819a1-8e04-4af9-9e8a-8ed2a158da1c,08-12-2019,12:36:46,40.77.226.250,443.0,192.168.1.91,37092.0,Ether / IP / TCP 40.77.226.250:https > 192.168.1.91:37092 FPA / Raw
5159c01f-db71-4bc3-99a7-c9255fb558fe,08-12-2019,12:36:46,192.168.1.91,37092.0,40.77.226.250,443.0,Ether / IP / TCP 192.168.1.91:37092 > 40.77.226.250:https PA / Raw
4a860081-a69a-4b41-a2a4-eb485dc95d55,08-12-2019,12:36:46,192.168.1.91,37092.0,40.77.226.250,443.0,Ether / IP / TCP 192.168.1.91:37092 > 40.77.226.250:https FA
d33d7881-a249-4494-8ec1-18ed2e01696c,08-12-2019,12:36:46,40.77.226.250,443.0,192.168.1.91,37092.0,Ether / IP / TCP 40.77.226.250:https > 192.168.1.91:37092 A
b7155728-2512-4060-9217-78762447cf70,08-12-2019,12:36:54,192.168.1.1,,224.0.0.1,,Ether /IP /UDP ??.??
dc1fdef8-6222-4a81-9127-44c9893a57a5,08-12-2019,12:36:54,192.168.1.91,,224.0.0.22,,Ether /IP /UDP ??.??
ce76cc49-7523-44b6-932a-607ab0ac8753,08-12-2019,12:37:01,192.168.1.91,,192.168.1.1,,Ether /IP /UDP ??.??
73b7eda6-c182-4955-81a2-28ab10da5aaf,08-12-2019,12:37:01,192.168.1.1,,192.168.1.91,,Ether /IP /UDP ??.??
318abde2-59f8-4537-96b6-7b356b7120d9,08-12-2019,12:37:01,192.168.1.91,37094.0,40.77.226.250,443.0,Ether / IP / TCP 192.168.1.91:37094 > 40.77.226.250:https S
cf593b7d-0609-4d65-9042-d22237e04c6a,08-12-2019,12:37:01,40.77.226.250,443.0,192.168.1.91,37094.0,Ether / IP / TCP 40.77.226.250:https > 192.168.1.91:37094 SA
06e25bf7-1476-4d8a-a5ee-2a91514f7f46,08-12-2019,12:37:01,192.168.1.91,37094.0,40.77.226.250,443.0,Ether / IP / TCP 192.168.1.91:37094 > 40.77.226.250:https A
1b7f6c7e-8b85-4d82-8f4e-e2c70a5849ca,08-12-2019,12:37:01,192.168.1.91,37094.0,40.77.226.250,443.0,Ether / IP / TCP 192.168.1.91:37094 > 40.77.226.250:https PA / Raw
fdd95c5a-fe6a-4908-8324-3cb3e2a79d60,08-12-2019,12:37:01,40.77.226.250,443.0,192.168.1.91,37094.0,Ether / IP / TCP 40.77.226.250:https > 192.168.1.91:37094 A / Raw
42520cd1-3d07-4d8c-8377-48cee2b358ac,08-12-2019,12:37:01,192.168.1.91,37094.0,40.77.226.250,443.0,Ether / IP / TCP 192.168.1.91:37094 > 40.77.226.250:https A
2c5a3841-aff1-4cfa-8c2b-12da0af14afa,08-12-2019,12:37:01,40.77.226.250,443.0,192.168.1.91,37094.0,Ether / IP / TCP 40.77.226.250:https > 192.168.1.91:37094 A / Raw
c01bc367-d82b-44c3-89e3-20fde8860aec,08-12-2019,12:37:01,192.168.1.91,37094.0,40.77.226.250,443.0,Ether / IP / TCP 192.168.1.91:37094 > 40.77.226.250:https A
45d3fafd-d18d-4e14-915b-cdf51704447e,08-12-2019,12:37:01,40.77.226.250,443.0,192.168.1.91,37094.0,Ether / IP / TCP 40.77.226.250:https > 192.168.1.91:37094 PA / Raw
22e63327-3fc2-4c59-81e2-8b1a06248a21,08-12-2019,12:37:01,192.168.1.91,37094.0,40.77.226.250,443.0,Ether / IP / TCP 192.168.1.91:37094 > 40.77.226.250:https A
81e57cc8-48fc-45ad-80e9-084f5e261d4e,08-12-2019,12:37:01,192.168.1.91,37094.0,40.77.226.250,443.0,Ether / IP / TCP 192.168.1.91:37094 > 40.77.226.250:https PA / Raw
6146c993-a3eb-43cf-b763-8fefac977523,08-12-2019,12:37:01,40.77.226.250,443.0,192.168.1.91,37094.0,Ether / IP / TCP 40.77.226.250:https > 192.168.1.91:37094 PA / Raw
2c1c16e4-5356-49c9-972d-a70f4c18e968,08-12-2019,12:37:01,192.168.1.91,37094.0,40.77.226.250,443.0,Ether / IP / TCP 192.168.1.91:37094 > 40.77.226.250:https A
337aae1a-0011-481c-87a6-e464ac71a6da,08-12-2019,12:37:01,192.168.1.91,37094.0,40.77.226.250,443.0,Ether / IP / TCP 192.168.1.91:37094 > 40.77.226.250:https PA / Raw
298da598-8d36-4126-8d3c-411d4f95c8ea,08-12-2019,12:37:01,40.77.226.250,443.0,192.168.1.91,37094.0,Ether / IP / TCP 40.77.226.250:https > 192.168.1.91:37094 FPA / Raw
4e8704e4-64e6-4e58-b768-7dc82028f0c9,08-12-2019,12:37:01,192.168.1.91,37094.0,40.77.226.250,443.0,Ether / IP / TCP 192.168.1.91:37094 > 40.77.226.250:https PA / Raw
85a19c73-c569-442d-b28e-f4d4b7f001c9,08-12-2019,12:37:01,192.168.1.91,37094.0,40.77.226.250,443.0,Ether / IP / TCP 192.168.1.91:37094 > 40.77.226.250:https FA
0621c416-0118-485c-943e-728a231ae573,08-12-2019,12:37:01,40.77.226.250,443.0,192.168.1.91,37094.0,Ether / IP / TCP 40.77.226.250:https > 192.168.1.91:37094 A
d20b59e6-4170-443a-99bc-acb865e1d865,08-12-2019,12:37:09,192.168.1.91,60950.0,151.101.192.133,443.0,Ether / IP / TCP 192.168.1.91:60950 > 151.101.192.133:https A
45f78a2e-5cf0-49db-b14f-9fc9f01d923a,08-12-2019,12:37:09,192.168.1.91,60948.0,151.101.192.133,443.0,Ether / IP / TCP 192.168.1.91:60948 > 151.101.192.133:https A
115ae688-16aa-439d-9eaf-7b528a7c931f,08-12-2019,12:37:09,192.168.1.91,60952.0,151.101.192.133,443.0,Ether / IP / TCP 192.168.1.91:60952 > 151.101.192.133:https A
65532719-210d-4a9c-8faf-580d0461a5d8,08-12-2019,12:37:09,151.101.192.133,443.0,192.168.1.91,60950.0,Ether / IP / TCP 151.101.192.133:https > 192.168.1.91:60950 R / Padding
0d3ab1c6-9257-4097-b615-69bd90097416,08-12-2019,12:37:09,151.101.192.133,443.0,192.168.1.91,60948.0,Ether / IP / TCP 151.101.192.133:https > 192.168.1.91:60948 R / Padding
1113ee40-fa93-4732-be60-f7f1e5520a53,08-12-2019,12:37:09,151.101.192.133,443.0,192.168.1.91,60952.0,Ether / IP / TCP 151.101.192.133:https > 192.168.1.91:60952 R / Padding
b44d5d51-db6b-4d68-a5f6-34cfc46e0127,08-12-2019,12:37:16,192.168.1.91,,192.168.1.1,,Ether /IP /UDP ??.??
18ff4da6-5de6-4cb0-8d60-d997054ac4d0,08-12-2019,12:37:16,192.168.1.1,,192.168.1.91,,Ether /IP /UDP ??.??
d603da39-abcf-4f5a-be69-f39f5060f84d,08-12-2019,12:37:16,192.168.1.91,37096.0,40.77.226.250,443.0,Ether / IP / TCP 192.168.1.91:37096 > 40.77.226.250:https S
fb477637-3b20-4601-8118-5df667e5db22,08-12-2019,12:37:16,40.77.226.250,443.0,192.168.1.91,37096.0,Ether / IP / TCP 40.77.226.250:https > 192.168.1.91:37096 SA
0a9e4a14-e87f-494c-9f7d-0defc3066b34,08-12-2019,12:37:16,192.168.1.91,37096.0,40.77.226.250,443.0,Ether / IP / TCP 192.168.1.91:37096 > 40.77.226.250:https A
99c28c34-8e1e-49df-8f65-b11fa740c9be,08-12-2019,12:37:16,192.168.1.91,37096.0,40.77.226.250,443.0,Ether / IP / TCP 192.168.1.91:37096 > 40.77.226.250:https PA / Raw
3fc362ca-6470-4eb3-b154-838ddf5561d5,08-12-2019,12:37:16,40.77.226.250,443.0,192.168.1.91,37096.0,Ether / IP / TCP 40.77.226.250:https > 192.168.1.91:37096 A / Raw
c25f9aa9-b6b3-4af3-8945-157e5f30d8ce,08-12-2019,12:37:16,192.168.1.91,37096.0,40.77.226.250,443.0,Ether / IP / TCP 192.168.1.91:37096 > 40.77.226.250:https A
af7d3c2e-563b-4a62-a0f0-1f12a5848881,08-12-2019,12:37:16,40.77.226.250,443.0,192.168.1.91,37096.0,Ether / IP / TCP 40.77.226.250:https > 192.168.1.91:37096 A / Raw
a899cc69-d2ec-43b3-a866-d7c12adfb976,08-12-2019,12:37:16,192.168.1.91,37096.0,40.77.226.250,443.0,Ether / IP / TCP 192.168.1.91:37096 > 40.77.226.250:https A
08f69b39-7de7-4888-8d1c-be14f92aa426,08-12-2019,12:37:16,40.77.226.250,443.0,192.168.1.91,37096.0,Ether / IP / TCP 40.77.226.250:https > 192.168.1.91:37096 PA / Raw
959e1593-689f-47f2-84d9-469c552f62e7,08-12-2019,12:37:16,192.168.1.91,37096.0,40.77.226.250,443.0,Ether / IP / TCP 192.168.1.91:37096 > 40.77.226.250:https A
37ee3102-be52-4fd5-a35a-48259d1cc165,08-12-2019,12:37:16,192.168.1.91,37096.0,40.77.226.250,443.0,Ether / IP / TCP 192.168.1.91:37096 > 40.77.226.250:https PA / Raw
2e4df7f1-8d9c-4edf-9368-144cd27e578d,08-12-2019,12:37:16,40.77.226.250,443.0,192.168.1.91,37096.0,Ether / IP / TCP 40.77.226.250:https > 192.168.1.91:37096 PA / Raw
8462963f-10dc-41da-b332-8f83e45c43ac,08-12-2019,12:37:16,192.168.1.91,37096.0,40.77.226.250,443.0,Ether / IP / TCP 192.168.1.91:37096 > 40.77.226.250:https A
c195c203-3cd0-4630-a145-b8c5a79d1331,08-12-2019,12:37:16,192.168.1.91,37096.0,40.77.226.250,443.0,Ether / IP / TCP 192.168.1.91:37096 > 40.77.226.250:https PA / Raw
12e6515a-99c1-42de-8b51-339bcb23f181,08-12-2019,12:37:16,40.77.226.250,443.0,192.168.1.91,37096.0,Ether / IP / TCP 40.77.226.250:https > 192.168.1.91:37096 A
600e68a6-6a67-461c-a26e-af1976f6a2bb,08-12-2019,12:37:16,40.77.226.250,443.0,192.168.1.91,37096.0,Ether / IP / TCP 40.77.226.250:https > 192.168.1.91:37096 FPA / Raw
773a45a8-41f1-4add-9f67-394d18c1800c,08-12-2019,12:37:17,192.168.1.91,37096.0,40.77.226.250,443.0,Ether / IP / TCP 192.168.1.91:37096 > 40.77.226.250:https PA / Raw
5658b887-a034-45ef-9473-c9198d922ceb,08-12-2019,12:37:17,192.168.1.91,37096.0,40.77.226.250,443.0,Ether / IP / TCP 192.168.1.91:37096 > 40.77.226.250:https FA
8d8a6e5b-27ef-4e50-ad81-35c938f5d101,08-12-2019,12:37:17,40.77.226.250,443.0,192.168.1.91,37096.0,Ether / IP / TCP 40.77.226.250:https > 192.168.1.91:37096 A
ad64a46d-459b-42db-8b1b-84a1e30f3e88,08-12-2019,12:37:21,192.168.1.91,,192.168.1.1,,Ether /IP /UDP ??.??
178bc8b5-508a-4166-868a-6f45f5637503,08-12-2019,12:37:21,192.168.1.1,,192.168.1.91,,Ether /IP /UDP ??.??
098710c7-114f-455c-9330-327a6b47ef72,08-12-2019,12:37:21,192.168.1.91,43452.0,216.58.206.131,443.0,Ether / IP / TCP 192.168.1.91:43452 > 216.58.206.131:https S
69b16d6e-0c62-47aa-ab94-9e78adfb0dba,08-12-2019,12:37:21,192.168.1.91,43454.0,216.58.206.131,443.0,Ether / IP / TCP 192.168.1.91:43454 > 216.58.206.131:https S
98dd8f7c-69c8-49f2-8f0e-1718553cc986,08-12-2019,12:37:22,216.58.206.131,443.0,192.168.1.91,43452.0,Ether / IP / TCP 216.58.206.131:https > 192.168.1.91:43452 SA
23b15d3e-f4cc-4b1b-a618-9377606d7b33,08-12-2019,12:37:22,192.168.1.91,43452.0,216.58.206.131,443.0,Ether / IP / TCP 192.168.1.91:43452 > 216.58.206.131:https A
1f8c3c36-7f1c-4542-826f-6e550f145bca,08-12-2019,12:37:22,216.58.206.131,443.0,192.168.1.91,43454.0,Ether / IP / TCP 216.58.206.131:https > 192.168.1.91:43454 SA
ade7fc69-52af-4fe3-bee4-f2e944e5e5ee,08-12-2019,12:37:22,192.168.1.91,43454.0,216.58.206.131,443.0,Ether / IP / TCP 192.168.1.91:43454 > 216.58.206.131:https A
fef0c534-1484-4b03-bb21-1600ced93e40,08-12-2019,12:37:22,192.168.1.91,43452.0,216.58.206.131,443.0,Ether / IP / TCP 192.168.1.91:43452 > 216.58.206.131:https PA / Raw
68998370-a108-4484-85fe-2af4a51a6215,08-12-2019,12:37:22,192.168.1.91,43454.0,216.58.206.131,443.0,Ether / IP / TCP 192.168.1.91:43454 > 216.58.206.131:https PA / Raw
835c3dff-e0a9-4f2d-9ba3-8d64ff1696f2,08-12-2019,12:37:22,216.58.206.131,443.0,192.168.1.91,43452.0,Ether / IP / TCP 216.58.206.131:https > 192.168.1.91:43452 A
74c92676-862b-4c30-9db7-53303b44d234,08-12-2019,12:37:22,216.58.206.131,443.0,192.168.1.91,43454.0,Ether / IP / TCP 216.58.206.131:https > 192.168.1.91:43454 A
4799f896-0aa9-49a3-8c8d-1b5fd1a982d1,08-12-2019,12:37:22,216.58.206.131,443.0,192.168.1.91,43452.0,Ether / IP / TCP 216.58.206.131:https > 192.168.1.91:43452 A / Raw
d3a4ea59-5ef7-4231-ad63-cc73ea0ba50b,08-12-2019,12:37:22,192.168.1.91,43452.0,216.58.206.131,443.0,Ether / IP / TCP 192.168.1.91:43452 > 216.58.206.131:https A
136d542d-0340-4391-8f99-bcacf9be26ee,08-12-2019,12:37:22,216.58.206.131,443.0,192.168.1.91,43452.0,Ether / IP / TCP 216.58.206.131:https > 192.168.1.91:43452 A / Raw
ad84fda8-d546-4060-8111-5f09625608ae,08-12-2019,12:37:22,192.168.1.91,43452.0,216.58.206.131,443.0,Ether / IP / TCP 192.168.1.91:43452 > 216.58.206.131:https A
0e986cb6-9f5a-4b19-8230-15ee245d7050,08-12-2019,12:37:22,216.58.206.131,443.0,192.168.1.91,43452.0,Ether / IP / TCP 216.58.206.131:https > 192.168.1.91:43452 PA / Raw
f2e23ee6-92c8-402b-8c92-d0e87096b9ab,08-12-2019,12:37:22,192.168.1.91,43452.0,216.58.206.131,443.0,Ether / IP / TCP 192.168.1.91:43452 > 216.58.206.131:https A
5c110f86-494d-4add-8947-c13efbdcb191,08-12-2019,12:37:22,216.58.206.131,443.0,192.168.1.91,43454.0,Ether / IP / TCP 216.58.206.131:https > 192.168.1.91:43454 A / Raw
f9a20039-04a9-4e7f-b8ed-b311948a7c4d,08-12-2019,12:37:22,192.168.1.91,43454.0,216.58.206.131,443.0,Ether / IP / TCP 192.168.1.91:43454 > 216.58.206.131:https A
884f6ed1-d21b-470b-bb74-f062f919c589,08-12-2019,12:37:22,216.58.206.131,443.0,192.168.1.91,43454.0,Ether / IP / TCP 216.58.206.131:https > 192.168.1.91:43454 A / Raw
c5f78526-bf9e-4b75-84e8-c2fa09cc0d75,08-12-2019,12:37:23,192.168.1.91,43454.0,216.58.206.131,443.0,Ether / IP / TCP 192.168.1.91:43454 > 216.58.206.131:https A
761d373f-7c49-4a07-a751-aa8eee8d2fd4,08-12-2019,12:37:23,216.58.206.131,443.0,192.168.1.91,43454.0,Ether / IP / TCP 216.58.206.131:https > 192.168.1.91:43454 PA / Raw
303b5615-ddba-4843-95e1-30c9995b4dcf,08-12-2019,12:37:23,192.168.1.91,43454.0,216.58.206.131,443.0,Ether / IP / TCP 192.168.1.91:43454 > 216.58.206.131:https A
44763ec1-da50-43e4-b68b-50569c0e6ae6,08-12-2019,12:37:23,192.168.1.91,,192.168.1.1,,Ether /IP /UDP ??.??
a200f1f9-5f3d-4075-a014-53fd42c6f350,08-12-2019,12:37:23,192.168.1.1,,192.168.1.91,,Ether /IP /UDP ??.??
1630736d-1e0f-4be8-9ab8-45a9a0c2c229,08-12-2019,12:37:23,192.168.1.91,,192.168.1.1,,Ether /IP /UDP ??.??
d928dab2-3725-4148-b6a5-fc613936fa79,08-12-2019,12:37:23,192.168.1.91,44808.0,216.58.204.74,443.0,Ether / IP / TCP 192.168.1.91:44808 > 216.58.204.74:https S
958d10ba-6429-4810-b25d-43018f31be28,08-12-2019,12:37:23,192.168.1.1,,192.168.1.91,,Ether /IP /UDP ??.??
05f202a1-d2d3-418e-b919-f8368d0264ed,08-12-2019,12:37:23,216.58.204.74,443.0,192.168.1.91,44808.0,Ether / IP / TCP 216.58.204.74:https > 192.168.1.91:44808 SA
ed5387eb-cdfd-44cb-afa3-a8b62f36c5a6,08-12-2019,12:37:23,192.168.1.91,44808.0,216.58.204.74,443.0,Ether / IP / TCP 192.168.1.91:44808 > 216.58.204.74:https A
ff30c26e-b2af-42ff-a555-4b885e25dd5a,08-12-2019,12:37:23,192.168.1.91,55726.0,172.217.169.45,443.0,Ether / IP / TCP 192.168.1.91:55726 > 172.217.169.45:https S
502b43e3-f0a3-4936-bf7f-340a2a08b95c,08-12-2019,12:37:23,192.168.1.91,44808.0,216.58.204.74,443.0,Ether / IP / TCP 192.168.1.91:44808 > 216.58.204.74:https PA / Raw
b5061837-03b0-4925-b78f-fd7f10dfabc4,08-12-2019,12:37:23,216.58.204.74,443.0,192.168.1.91,44808.0,Ether / IP / TCP 216.58.204.74:https > 192.168.1.91:44808 A
934454c9-d13a-42f1-939d-aa3dc1f9710a,08-12-2019,12:37:23,172.217.169.45,443.0,192.168.1.91,55726.0,Ether / IP / TCP 172.217.169.45:https > 192.168.1.91:55726 SA
7e3606b9-f621-4923-89a1-4f8044ba1183,08-12-2019,12:37:23,192.168.1.91,55726.0,172.217.169.45,443.0,Ether / IP / TCP 192.168.1.91:55726 > 172.217.169.45:https A
6aecf68d-08c9-4e76-bfa3-a4ffde753382,08-12-2019,12:37:23,192.168.1.91,55726.0,172.217.169.45,443.0,Ether / IP / TCP 192.168.1.91:55726 > 172.217.169.45:https PA / Raw
062c3c22-236d-418a-ba88-521fef5960dd,08-12-2019,12:37:24,216.58.204.74,443.0,192.168.1.91,44808.0,Ether / IP / TCP 216.58.204.74:https > 192.168.1.91:44808 A / Raw
74d8d5a7-7c68-441e-94d8-2d8a867b1460,08-12-2019,12:37:24,192.168.1.91,44808.0,216.58.204.74,443.0,Ether / IP / TCP 192.168.1.91:44808 > 216.58.204.74:https A
8e35138d-7e66-49d5-bebf-d5e4f37f86ca,08-12-2019,12:37:24,216.58.204.74,443.0,192.168.1.91,44808.0,Ether / IP / TCP 216.58.204.74:https > 192.168.1.91:44808 A / Raw
81f70ef6-ac9b-487d-bc78-38108d98b4e4,08-12-2019,12:37:24,192.168.1.91,44808.0,216.58.204.74,443.0,Ether / IP / TCP 192.168.1.91:44808 > 216.58.204.74:https A
b5b40811-8243-43f0-a38f-4d14a5687d1b,08-12-2019,12:37:24,216.58.204.74,443.0,192.168.1.91,44808.0,Ether / IP / TCP 216.58.204.74:https > 192.168.1.91:44808 PA / Raw
33ad29a2-f55d-46ae-aa10-bcd9d8259b23,08-12-2019,12:37:24,192.168.1.91,44808.0,216.58.204.74,443.0,Ether / IP / TCP 192.168.1.91:44808 > 216.58.204.74:https A
43512109-5dae-403c-b70f-e7f1a10358e7,08-12-2019,12:37:24,172.217.169.45,443.0,192.168.1.91,55726.0,Ether / IP / TCP 172.217.169.45:https > 192.168.1.91:55726 A
035511d6-6d02-44ce-a40c-a35fea4d206b,08-12-2019,12:37:24,172.217.169.45,443.0,192.168.1.91,55726.0,Ether / IP / TCP 172.217.169.45:https > 192.168.1.91:55726 A / Raw
8894787d-d131-4913-9fa8-643cbe6a7a2a,08-12-2019,12:37:24,192.168.1.91,55726.0,172.217.169.45,443.0,Ether / IP / TCP 192.168.1.91:55726 > 172.217.169.45:https A
7957298d-2fd7-4357-8e6e-a358f4ef7d59,08-12-2019,12:37:24,172.217.169.45,443.0,192.168.1.91,55726.0,Ether / IP / TCP 172.217.169.45:https > 192.168.1.91:55726 A / Raw
1cc24ea4-1d26-4356-b65f-ba61860c3be9,08-12-2019,12:37:24,192.168.1.91,55726.0,172.217.169.45,443.0,Ether / IP / TCP 192.168.1.91:55726 > 172.217.169.45:https A
7ce2e1ee-ab67-41d4-ace4-26de9d45459e,08-12-2019,12:37:24,172.217.169.45,443.0,192.168.1.91,55726.0,Ether / IP / TCP 172.217.169.45:https > 192.168.1.91:55726 PA / Raw
32d040da-89b4-49ef-a791-343bb3aebb11,08-12-2019,12:37:24,192.168.1.91,55726.0,172.217.169.45,443.0,Ether / IP / TCP 192.168.1.91:55726 > 172.217.169.45:https A
7082969d-84ae-4c9f-8c69-b0df23cce30a,08-12-2019,12:37:24,192.168.1.91,55726.0,172.217.169.45,443.0,Ether / IP / TCP 192.168.1.91:55726 > 172.217.169.45:https PA / Raw
0a4862db-8960-479b-a82f-009ecf8bb8bb,08-12-2019,12:37:24,192.168.1.91,55726.0,172.217.169.45,443.0,Ether / IP / TCP 192.168.1.91:55726 > 172.217.169.45:https PA / Raw
c6c27cdc-9b85-44f6-b125-a41c2eef732f,08-12-2019,12:37:25,192.168.1.91,55726.0,172.217.169.45,443.0,Ether / IP / TCP 192.168.1.91:55726 > 172.217.169.45:https PA / Raw
045bdd34-646f-4f1d-8e59-142d025cf2ff,08-12-2019,12:37:25,192.168.1.91,55726.0,172.217.169.45,443.0,Ether / IP / TCP 192.168.1.91:55726 > 172.217.169.45:https PA / Raw
3882f01c-0b79-484b-90cc-382d5de55594,08-12-2019,12:37:25,192.168.1.91,43452.0,216.58.206.131,443.0,Ether / IP / TCP 192.168.1.91:43452 > 216.58.206.131:https PA / Raw
3a18c709-f295-432f-98ef-7972448a19f6,08-12-2019,12:37:25,192.168.1.91,43454.0,216.58.206.131,443.0,Ether / IP / TCP 192.168.1.91:43454 > 216.58.206.131:https PA / Raw
3611d6f8-88e0-42e6-b654-6da467a06b76,08-12-2019,12:37:25,192.168.1.91,44808.0,216.58.204.74,443.0,Ether / IP / TCP 192.168.1.91:44808 > 216.58.204.74:https PA / Raw
9e4f4099-03de-450e-9619-598c6ce6ef86,08-12-2019,12:37:25,192.168.1.91,43454.0,216.58.206.131,443.0,Ether / IP / TCP 192.168.1.91:43454 > 216.58.206.131:https FA
71020aa1-7187-4ce1-83d0-f565948f1627,08-12-2019,12:37:25,192.168.1.91,43452.0,216.58.206.131,443.0,Ether / IP / TCP 192.168.1.91:43452 > 216.58.206.131:https PA / Raw
3a10f614-d8a2-4eb0-8e56-dfaa72a57c1a,08-12-2019,12:37:25,192.168.1.91,44808.0,216.58.204.74,443.0,Ether / IP / TCP 192.168.1.91:44808 > 216.58.204.74:https PA / Raw
bc64858d-1ef8-4985-9103-e7643a566c7f,08-12-2019,12:37:25,192.168.1.91,43452.0,216.58.206.131,443.0,Ether / IP / TCP 192.168.1.91:43452 > 216.58.206.131:https PA / Raw
9898257b-4434-4154-a018-b64905b613ef,08-12-2019,12:37:25,192.168.1.91,43452.0,216.58.206.131,443.0,Ether / IP / TCP 192.168.1.91:43452 > 216.58.206.131:https PA / Raw
6c592952-000e-4300-aaec-516c05f3bc72,08-12-2019,12:37:25,192.168.1.91,44808.0,216.58.204.74,443.0,Ether / IP / TCP 192.168.1.91:44808 > 216.58.204.74:https PA / Raw
388af4f5-bf74-4f63-a830-313473d3751b,08-12-2019,12:37:25,192.168.1.91,44808.0,216.58.204.74,443.0,Ether / IP / TCP 192.168.1.91:44808 > 216.58.204.74:https PA / Raw
cb876aa5-1908-42fc-8140-f1c45a06121c,08-12-2019,12:37:25,172.217.169.45,443.0,192.168.1.91,55726.0,Ether / IP / TCP 172.217.169.45:https > 192.168.1.91:55726 PA / Raw
b0be6eb4-ed18-4854-8f78-1ff2b8244a66,08-12-2019,12:37:25,192.168.1.91,55726.0,172.217.169.45,443.0,Ether / IP / TCP 192.168.1.91:55726 > 172.217.169.45:https A
3170c745-c721-4b5d-a315-4a1d0d65f666,08-12-2019,12:37:25,172.217.169.45,443.0,192.168.1.91,55726.0,Ether / IP / TCP 172.217.169.45:https > 192.168.1.91:55726 PA / Raw
849d0825-a479-4d44-8d92-28886f783d86,08-12-2019,12:37:25,192.168.1.91,55726.0,172.217.169.45,443.0,Ether / IP / TCP 192.168.1.91:55726 > 172.217.169.45:https A
4e950be5-8853-4e95-b6bf-7dbcc13d7642,08-12-2019,12:37:25,192.168.1.91,55726.0,172.217.169.45,443.0,Ether / IP / TCP 192.168.1.91:55726 > 172.217.169.45:https PA / Raw
d097658c-4c30-4c2d-b11c-689a0890dda7,08-12-2019,12:37:26,172.217.169.45,443.0,192.168.1.91,55726.0,Ether / IP / TCP 172.217.169.45:https > 192.168.1.91:55726 A
9b090706-1f5d-4eef-a1d6-20ea8727384d,08-12-2019,12:37:26,216.58.206.131,443.0,192.168.1.91,43452.0,Ether / IP / TCP 216.58.206.131:https > 192.168.1.91:43452 PA / Raw
bcdbaf77-58f9-4ae4-8cf0-ea787c0e5e83,08-12-2019,12:37:26,192.168.1.91,43452.0,216.58.206.131,443.0,Ether / IP / TCP 192.168.1.91:43452 > 216.58.206.131:https A
